,date,value
174,2016-06-23,21.772938093181725
175,2016-06-24,12.009375747629674
176,2016-06-25,21.664883231943094
177,2016-06-26,11.83658848351737
178,2016-06-27,3.3139832737774033
179,2016-06-28,20.55164962916317
180,2016-06-29,7.288738204386393
181,2016-06-30,16.457040958883024
182,2016-07-01,35.89658877489306
183,2016-07-02,107.0933676955943
184,2016-07-03,121.12312113169764
185,2016-07-04,43.1634337119978
186,2016-07-05,43.290035249553895
187,2016-07-06,7.715215964439343
188,2016-07-07,3.204670837788353
189,2016-07-08,24.511558501350816
190,2016-07-09,77.08292381601792
191,2016-07-10,142.35868087712063
192,2016-07-11,100.77148307260123
193,2016-07-12,7.34392265476468
194,2016-07-13,0.8095276654672444
195,2016-07-14,0.5918845004886751
196,2016-07-15,0.07664044448469556
197,2016-07-16,0.22228169665576344
198,2016-07-17,3.277533698978
199,2016-07-18,38.07223636899608
200,2016-07-19,28.838755624856116
201,2016-07-20,3.1085349043066364
202,2016-07-21,13.717029697360418
203,2016-07-22,83.39013400972593
204,2016-07-23,9.826142950404517
205,2016-07-24,14.065873043333974
206,2016-07-25,23.362039690979294
207,2016-07-26,55.43102345160433
208,2016-07-27,9.41707242545564
209,2016-07-28,9.184150622571389
210,2016-07-29,3.5870494334131684
211,2016-07-30,8.044968031849862
212,2016-07-31,38.54348784032538
213,2016-08-01,108.01485623589292
214,2016-08-02,336.35556937518754
215,2016-08-03,142.17457883539822
216,2016-08-04,1.5230212109063284
217,2016-08-05,118.05329748797317
218,2016-08-06,11.17878449384511
219,2016-08-07,4.954102519059674
220,2016-08-08,1.541888509914129
221,2016-08-09,1.1677386509385732
222,2016-08-10,2.9619125884285844
223,2016-08-11,0.9746962107807848
224,2016-08-12,3.3890167429784035
225,2016-08-13,0.018024887734846576
226,2016-08-14,0.24113045963553037
227,2016-08-15,0.00035147183436034244
228,2016-08-16,0.4446169818933791
229,2016-08-17,0.70218112122854
230,2016-08-18,1.6091261902010876
231,2016-08-19,4.924882652991864
232,2016-08-20,0.22081861702216016
233,2016-08-21,1.4242252269738584
234,2016-08-22,7.2394685015209665
235,2016-08-23,1.3394415890115388
236,2016-08-24,0.5594668123986924
237,2016-08-25,0.2503223462082358
238,2016-08-26,5.146222583181773
239,2016-08-27,11.601891122656994
240,2016-08-28,11.759125777107966
241,2016-08-29,2.8230951424794712
242,2016-08-30,5.9997255912485175
243,2016-08-31,3.84920136470169
244,2016-09-01,6.187254952967854
245,2016-09-02,1.0445747211790744
246,2016-09-03,0.05675427728380115
247,2016-09-04,0.4983754719632104
248,2016-09-05,0.6237299788535559
249,2016-09-06,0.3356692518003784
250,2016-09-07,0.07918043239729422
251,2016-09-08,0.12611587202701258
252,2016-09-09,0.5283249184439227
253,2016-09-10,0.6844745938773857
254,2016-09-11,0.7446707477341568
255,2016-09-12,2.973758365935988
256,2016-09-13,15.054934556378036
257,2016-09-14,90.06071361337789
258,2016-09-15,101.52262699031463
259,2016-09-16,132.62092505692476
260,2016-09-17,75.2281162093234
261,2016-09-18,13.29624918273857
262,2016-09-19,0.3068897177867104
263,2016-09-20,20.956041226580762
264,2016-09-21,51.971782930736055
265,2016-09-22,28.126130584535684
266,2016-09-23,24.807961820392467
267,2016-09-24,33.8007268212584
268,2016-09-25,0.9666509552617006
269,2016-09-26,4.458431077184325
270,2016-09-27,9.47036074366941
271,2016-09-28,1.4857026729753002
272,2016-09-29,1.1338432481756033
273,2016-09-30,1.9914941193278906
274,2016-10-01,123.64905512829624
275,2016-10-02,11.82836399927797
276,2016-10-03,3.736420650655831
277,2016-10-04,1.1348170489097427
278,2016-10-05,0.13571024669466705
279,2016-10-06,0.25384772765504504
280,2016-10-07,0.03258952257305435
281,2016-10-08,4.303852201789888
282,2016-10-09,6.793246407534239
283,2016-10-10,1.0046326885014003
284,2016-10-11,0.5153816964908919
285,2016-10-12,0.07189282204493158
286,2016-10-13,0.6757250088842104
287,2016-10-14,0.3373168333215843
288,2016-10-15,0.2869825880588973
289,2016-10-16,0.0
290,2016-10-17,0.0
291,2016-10-18,0.019533715478702782
292,2016-10-19,0.0
293,2016-10-20,0.0
294,2016-10-21,0.0
295,2016-10-22,0.0
296,2016-10-23,0.0
297,2016-10-24,0.0
298,2016-10-25,0.0
299,2016-10-26,0.0
300,2016-10-27,0.0
301,2016-10-28,0.0
302,2016-10-29,0.0
303,2016-10-30,0.0
304,2016-10-31,0.0
305,2016-11-01,0.0
306,2016-11-02,0.019020272286753497
307,2016-11-03,0.0
308,2016-11-04,0.018851400994985678
309,2016-11-05,8.576069715682802e-06
310,2016-11-06,0.0
311,2016-11-07,0.0
312,2016-11-08,0.0
313,2016-11-09,0.0
314,2016-11-10,7.088808835489439e-06
315,2016-11-11,0.10076700173274603
316,2016-11-12,0.1522631225078289
317,2016-11-13,0.20058192832289096
318,2016-11-14,0.07796500307456311
319,2016-11-15,0.0
320,2016-11-16,0.09589830771979804
321,2016-11-17,0.0
322,2016-11-18,1.3116930887429386
323,2016-11-19,0.0
324,2016-11-20,0.0
325,2016-11-21,0.0
326,2016-11-22,0.0
327,2016-11-23,0.0
328,2016-11-24,0.0
329,2016-11-25,0.0
330,2016-11-26,0.0
331,2016-11-27,0.0
332,2016-11-28,0.0
333,2016-11-29,0.0
334,2016-11-30,0.0
335,2016-12-01,0.0
336,2016-12-02,0.08389835448784214
337,2016-12-03,0.0
338,2016-12-04,0.01607023941979778
339,2016-12-05,0.0002490883365192905
340,2016-12-06,0.0018605202450764763
341,2016-12-07,0.0
342,2016-12-08,0.0
343,2016-12-09,0.0
344,2016-12-10,0.0
345,2016-12-11,0.0022705660734284707
346,2016-12-12,0.0
347,2016-12-13,0.00376281791936573
348,2016-12-14,0.026536772927614763
349,2016-12-15,0.0011251170758653493
350,2016-12-16,0.07493376060259457
351,2016-12-17,0.0
352,2016-12-18,0.0
353,2016-12-19,0.0
354,2016-12-20,0.0
355,2016-12-21,0.0
356,2016-12-22,0.0
357,2016-12-23,0.0
358,2016-12-24,0.0
359,2016-12-25,0.0
360,2016-12-26,0.0
361,2016-12-27,0.00746438612110259
362,2016-12-28,0.0
363,2016-12-29,0.0
364,2016-12-30,0.0
365,2016-12-31,0.0
366,2017-01-01,0.007411294284984266
367,2017-01-02,0.0
368,2017-01-03,0.0
369,2017-01-04,0.0
370,2017-01-05,0.0
371,2017-01-06,0.0
372,2017-01-07,0.007604728646139966
373,2017-01-08,0.0
374,2017-01-09,7.553372101125145e-05
375,2017-01-10,0.0
376,2017-01-11,0.0
377,2017-01-12,0.0
378,2017-01-13,0.0
379,2017-01-14,0.0
380,2017-01-15,0.08788284787196744
381,2017-01-16,0.0
382,2017-01-17,0.0
383,2017-01-18,0.0
384,2017-01-19,0.002449835539559438
385,2017-01-20,0.09464826034001857
386,2017-01-21,0.1101637538718657
387,2017-01-22,0.0
388,2017-01-23,0.0
389,2017-01-24,0.0
390,2017-01-25,0.0
391,2017-01-26,0.09810613061145855
392,2017-01-27,0.0
393,2017-01-28,0.020412401992381785
394,2017-01-29,0.0
395,2017-01-30,0.0
396,2017-01-31,0.0
397,2017-02-01,0.0
398,2017-02-02,0.017407756063874947
399,2017-02-03,0.0
400,2017-02-04,0.019113275881911217
401,2017-02-05,0.0
402,2017-02-06,0.002956935073383372
403,2017-02-07,0.0
404,2017-02-08,0.005986099064123733
405,2017-02-09,0.0019537689962058407
406,2017-02-10,0.0
407,2017-02-11,0.007446880275298039
408,2017-02-12,0.0
409,2017-02-13,0.0041538233560491945
410,2017-02-14,0.0
411,2017-02-15,0.0
412,2017-02-16,0.0
413,2017-02-17,0.0
414,2017-02-18,0.0
415,2017-02-19,0.0
416,2017-02-20,0.004135777312879348
417,2017-02-21,0.0
418,2017-02-22,0.0
419,2017-02-23,0.0047878227515832554
420,2017-02-24,0.0
421,2017-02-25,0.0
422,2017-02-26,0.0
423,2017-02-27,0.0
424,2017-02-28,0.0
425,2017-03-01,0.0021809243075736487
426,2017-03-02,0.0
427,2017-03-03,0.044940537378221984
428,2017-03-04,0.010871451955260198
429,2017-03-05,0.0
430,2017-03-06,0.013065935227684093
431,2017-03-07,0.0
432,2017-03-08,0.0
433,2017-03-09,0.0
434,2017-03-10,0.0
435,2017-03-11,0.0022505978589713272
436,2017-03-12,0.0
437,2017-03-13,0.005482045072193267
438,2017-03-14,0.0
439,2017-03-15,0.0
440,2017-03-16,0.0
441,2017-03-17,0.0032340054034415673
442,2017-03-18,0.059569898223033796
443,2017-03-19,0.03573904869916737
444,2017-03-20,0.0
445,2017-03-21,0.0
446,2017-03-22,0.0
447,2017-03-23,0.0
448,2017-03-24,0.002388776235569133
449,2017-03-25,0.0
450,2017-03-26,0.005584312694467412
451,2017-03-27,0.0
452,2017-03-28,0.03401767654444962
453,2017-03-29,0.059507903320102445
454,2017-03-30,0.0
455,2017-03-31,0.36734442270968093
456,2017-04-01,0.0
457,2017-04-02,0.02888408150956094
458,2017-04-03,0.0
459,2017-04-04,0.023689651332618678
460,2017-04-05,0.002685675177103962
461,2017-04-06,0.0
462,2017-04-07,0.0
463,2017-04-08,0.0
464,2017-04-09,0.0
465,2017-04-10,0.0
466,2017-04-11,0.0
467,2017-04-12,0.0
468,2017-04-13,0.0
469,2017-04-14,0.00312136849250669
470,2017-04-15,0.0
471,2017-04-16,0.0004381369214991654
472,2017-04-17,0.0
473,2017-04-18,0.0
474,2017-04-19,0.0
475,2017-04-20,0.0
476,2017-04-21,0.0005340392135145609
477,2017-04-22,0.0
478,2017-04-23,0.0009458023540808293
479,2017-04-24,0.0
480,2017-04-25,0.0
481,2017-04-26,0.0
482,2017-04-27,0.0
483,2017-04-28,0.0
484,2017-04-29,0.00014133348078253902
485,2017-04-30,0.0008665741094432562
486,2017-05-01,0.0
487,2017-05-02,0.0
488,2017-05-03,0.0010678505899931947
489,2017-05-04,0.04417077666532936
490,2017-05-05,3.7460110364399606
491,2017-05-06,0.3085323670866946
492,2017-05-07,7.48058070388068
493,2017-05-08,1.9477360701416364
494,2017-05-09,0.0001786823356982192
495,2017-05-10,0.0
496,2017-05-11,0.00010279060801910464
497,2017-05-12,18.8217696283105
498,2017-05-13,16.39224277245439
499,2017-05-14,3.6427951170036983
500,2017-05-15,0.0013382122993629176
501,2017-05-16,0.0006803376561752754
502,2017-05-17,0.0
503,2017-05-18,0.0
504,2017-05-19,0.0
505,2017-05-20,0.0
506,2017-05-21,0.00306429407915271
507,2017-05-22,0.0
508,2017-05-23,2.148822566711833
509,2017-05-24,0.0
510,2017-05-25,0.04656266717156089
511,2017-05-26,0.0
512,2017-05-27,0.0009139770270729363
513,2017-05-28,0.0
514,2017-05-29,0.007123804346903092
515,2017-05-30,0.4115821832103415
516,2017-05-31,0.030598332550400405
517,2017-06-01,49.826657305838296
518,2017-06-02,2.3899527804283185
519,2017-06-03,67.12546865840862
520,2017-06-04,4.868929918019204
521,2017-06-05,4.68764447997799
522,2017-06-06,17.504431820815956
523,2017-06-07,1.9979347203719369
524,2017-06-08,0.9050432925754398
525,2017-06-09,25.666545372235746
526,2017-06-10,10.529360798476226
527,2017-06-11,29.59663623981791
528,2017-06-12,124.39235139166401
529,2017-06-13,25.294962377204115
530,2017-06-14,44.65143722275427
531,2017-06-15,11.828234031942293
532,2017-06-16,27.493957200040747
533,2017-06-17,12.513168387288834
534,2017-06-18,0.6128552989654773
535,2017-06-19,1.1272375977464142
536,2017-06-20,0.984070109007903
537,2017-06-21,0.05188117555311369
538,2017-06-22,0.6101833386635903
539,2017-06-23,0.7126345300873174
540,2017-06-24,10.083112971704349
541,2017-06-25,11.234563060081467
542,2017-06-26,24.041879233607244
543,2017-06-27,11.30561355192642
544,2017-06-28,17.648479915994503
545,2017-06-29,39.30305097164555
546,2017-06-30,7.126395915097859
547,2017-07-01,14.50256156027125
548,2017-07-02,4.099224399822725
549,2017-07-03,1.7220886379463842
550,2017-07-04,4.040159097545683
551,2017-07-05,1.896140351664384
552,2017-07-06,2.615526407994214
553,2017-07-07,9.89035199484819
554,2017-07-08,1.0939359039981154
555,2017-07-09,3.8746611344462845
556,2017-07-10,10.758436578566398
557,2017-07-11,6.134449070316254
558,2017-07-12,2.521689258993081
559,2017-07-13,109.47240001019199
560,2017-07-14,105.30366609881426
561,2017-07-15,10.94812551384579
562,2017-07-16,39.54817753178145
563,2017-07-17,154.13751994783846
564,2017-07-18,78.88840636557691
565,2017-07-19,160.47202387886873
566,2017-07-20,59.275468216211635
567,2017-07-21,67.21361973705544
568,2017-07-22,7.343718189530217
569,2017-07-23,3.3164502516749272
570,2017-07-24,8.427636135924912
571,2017-07-25,1.121480308133737
572,2017-07-26,1.4968280586962486
573,2017-07-27,6.765499092338699
574,2017-07-28,11.326593676204654
575,2017-07-29,11.672139679544255
576,2017-07-30,0.02836931761285706
577,2017-07-31,0.704167940799486
578,2017-08-01,0.64816652041572
579,2017-08-02,0.2536052440697256
580,2017-08-03,0.1497199243238316
581,2017-08-04,0.05865705539165524
582,2017-08-05,0.00665771912883064
583,2017-08-06,0.05533036159502302
584,2017-08-07,0.713838102183904
585,2017-08-08,0.5673237309989915
586,2017-08-09,9.424519485532905
587,2017-08-10,9.251684511820942
588,2017-08-11,5.406341788542033
589,2017-08-12,1.6340907092320511
590,2017-08-13,1.1732308028305498
591,2017-08-14,12.027154691412663
592,2017-08-15,4.813595127436745
593,2017-08-16,0.6258538486155921
594,2017-08-17,0.9785127855218035
595,2017-08-18,6.521660700008574
596,2017-08-19,83.23041058177337
597,2017-08-20,301.06299682983234
598,2017-08-21,20.892433514927884
599,2017-08-22,0.10760566797083125
600,2017-08-23,1.2577594903881206
601,2017-08-24,0.45134785258119264
602,2017-08-25,21.776832512494423
603,2017-08-26,6.003436904622812
604,2017-08-27,30.643710841546213
605,2017-08-28,62.84636719499155
606,2017-08-29,37.949982005658285
607,2017-08-30,0.10296311938009851
608,2017-08-31,0.0
609,2017-09-01,0.0013942950056168087
610,2017-09-02,0.051641036680355495
611,2017-09-03,0.34777875255219537
612,2017-09-04,0.3753032197899045
613,2017-09-05,0.9586822289960647
614,2017-09-06,0.0770623987805647
615,2017-09-07,141.05056776629038
616,2017-09-08,11.270817746878834
617,2017-09-09,13.057230485412118
618,2017-09-10,55.52223112079219
619,2017-09-11,40.745978840210945
620,2017-09-12,45.378577788176564
621,2017-09-13,74.04188513138621
622,2017-09-14,75.10172214688968
623,2017-09-15,17.005053776369547
624,2017-09-16,7.094302689010253
625,2017-09-17,0.08385806369309587
626,2017-09-18,13.85393299485446
