,Date,precipitationCal,Month_name
430,2020-06-09 23:00:00,0.0,June
431,2020-06-09 23:30:00,0.0,June
432,2020-06-10 00:00:00,0.0,June
433,2020-06-10 00:30:00,0.0,June
434,2020-06-10 01:00:00,0.0,June
435,2020-06-10 01:30:00,0.0,June
436,2020-06-10 02:00:00,0.0,June
437,2020-06-10 02:30:00,0.0,June
438,2020-06-10 03:00:00,0.0,June
439,2020-06-10 03:30:00,0.0,June
440,2020-06-10 04:00:00,0.0,June
441,2020-06-10 04:30:00,0.0,June
442,2020-06-10 05:00:00,0.0,June
443,2020-06-10 05:30:00,0.0,June
444,2020-06-10 06:00:00,0.0,June
445,2020-06-10 06:30:00,0.0,June
446,2020-06-10 07:00:00,0.0,June
447,2020-06-10 07:30:00,0.0,June
448,2020-06-10 08:00:00,0.248,June
449,2020-06-10 08:30:00,0.243,June
450,2020-06-10 09:00:00,0.13,June
451,2020-06-10 09:30:00,0.08900000000000001,June
452,2020-06-10 10:00:00,0.053,June
453,2020-06-10 10:30:00,0.036000000000000004,June
454,2020-06-10 11:00:00,0.011000000000000001,June
455,2020-06-10 11:30:00,0.006999999999999999,June
456,2020-06-10 12:00:00,0.004,June
457,2020-06-10 12:30:00,0.008,June
458,2020-06-10 13:00:00,0.013000000000000001,June
459,2020-06-10 13:30:00,0.013999999999999999,June
460,2020-06-10 14:00:00,0.015,June
461,2020-06-10 14:30:00,0.011000000000000001,June
462,2020-06-10 15:00:00,0.368,June
463,2020-06-10 15:30:00,0.040999999999999995,June
464,2020-06-10 16:00:00,0.002,June
465,2020-06-10 16:30:00,0.0,June
466,2020-06-10 17:00:00,0.0,June
467,2020-06-10 17:30:00,2.227,June
468,2020-06-10 18:00:00,3.182,June
469,2020-06-10 18:30:00,3.0469999999999997,June
470,2020-06-10 19:00:00,3.767,June
471,2020-06-10 19:30:00,1.683,June
472,2020-06-10 20:00:00,0.015,June
473,2020-06-10 20:30:00,0.015,June
474,2020-06-10 21:00:00,0.015,June
475,2020-06-10 21:30:00,0.009000000000000001,June
476,2020-06-10 22:00:00,0.013999999999999999,June
477,2020-06-10 22:30:00,0.013000000000000001,June
478,2020-06-10 23:00:00,0.013000000000000001,June
479,2020-06-10 23:30:00,0.271,June
480,2020-06-11 00:00:00,0.004,June
481,2020-06-11 00:30:00,0.001,June
482,2020-06-11 01:00:00,0.003,June
483,2020-06-11 01:30:00,0.005,June
484,2020-06-11 02:00:00,0.005,June
485,2020-06-11 02:30:00,0.762,June
486,2020-06-11 03:00:00,0.055999999999999994,June
487,2020-06-11 03:30:00,0.002,June
488,2020-06-11 04:00:00,0.008,June
489,2020-06-11 04:30:00,0.002,June
490,2020-06-11 05:00:00,0.002,June
491,2020-06-11 05:30:00,0.002,June
492,2020-06-11 06:00:00,0.004,June
493,2020-06-11 06:30:00,0.011000000000000001,June
494,2020-06-11 07:00:00,0.0,June
495,2020-06-11 07:30:00,0.0,June
496,2020-06-11 08:00:00,0.042,June
497,2020-06-11 08:30:00,0.040999999999999995,June
498,2020-06-11 09:00:00,0.022000000000000002,June
499,2020-06-11 09:30:00,0.018000000000000002,June
500,2020-06-11 10:00:00,0.33299999999999996,June
501,2020-06-11 10:30:00,0.267,June
502,2020-06-11 11:00:00,0.47700000000000004,June
503,2020-06-11 11:30:00,0.046,June
504,2020-06-11 12:00:00,0.0,June
505,2020-06-11 12:30:00,0.001,June
506,2020-06-11 13:00:00,0.001,June
507,2020-06-11 13:30:00,0.0,June
508,2020-06-11 14:00:00,0.0,June
509,2020-06-11 14:30:00,0.0,June
510,2020-06-11 15:00:00,0.0,June
511,2020-06-11 15:30:00,0.0,June
512,2020-06-11 16:00:00,0.0,June
513,2020-06-11 16:30:00,0.0,June
514,2020-06-11 17:00:00,0.0,June
515,2020-06-11 17:30:00,0.0,June
516,2020-06-11 18:00:00,0.0,June
517,2020-06-11 18:30:00,0.006,June
518,2020-06-11 19:00:00,0.0,June
519,2020-06-11 19:30:00,0.0,June
520,2020-06-11 20:00:00,0.0,June
521,2020-06-11 20:30:00,0.0,June
522,2020-06-11 21:00:00,0.0,June
523,2020-06-11 21:30:00,0.752,June
524,2020-06-11 22:00:00,0.505,June
525,2020-06-11 22:30:00,0.462,June
526,2020-06-11 23:00:00,0.16,June
527,2020-06-11 23:30:00,0.005,June
528,2020-06-12 00:00:00,0.025,June
529,2020-06-12 00:30:00,0.9059999999999999,June
530,2020-06-12 01:00:00,0.0,June
531,2020-06-12 01:30:00,0.239,June
532,2020-06-12 02:00:00,0.217,June
533,2020-06-12 02:30:00,0.215,June
534,2020-06-12 03:00:00,0.017,June
535,2020-06-12 03:30:00,0.09,June
536,2020-06-12 04:00:00,0.0,June
537,2020-06-12 04:30:00,0.0,June
538,2020-06-12 05:00:00,0.0,June
539,2020-06-12 05:30:00,0.057999999999999996,June
540,2020-06-12 06:00:00,0.0,June
541,2020-06-12 06:30:00,0.069,June
542,2020-06-12 07:00:00,0.509,June
543,2020-06-12 07:30:00,0.446,June
544,2020-06-12 08:00:00,0.401,June
545,2020-06-12 08:30:00,0.406,June
546,2020-06-12 09:00:00,0.40399999999999997,June
547,2020-06-12 09:30:00,0.875,June
548,2020-06-12 10:00:00,0.462,June
549,2020-06-12 10:30:00,1.746,June
550,2020-06-12 11:00:00,0.534,June
551,2020-06-12 11:30:00,0.204,June
552,2020-06-12 12:00:00,0.192,June
553,2020-06-12 12:30:00,0.191,June
554,2020-06-12 13:00:00,0.114,June
555,2020-06-12 13:30:00,0.18100000000000002,June
556,2020-06-12 14:00:00,0.075,June
557,2020-06-12 14:30:00,0.078,June
558,2020-06-12 15:00:00,0.11599999999999999,June
559,2020-06-12 15:30:00,0.11699999999999999,June
560,2020-06-12 16:00:00,0.057999999999999996,June
561,2020-06-12 16:30:00,0.002,June
562,2020-06-12 17:00:00,0.002,June
563,2020-06-12 17:30:00,0.001,June
564,2020-06-12 18:00:00,0.001,June
565,2020-06-12 18:30:00,0.001,June
566,2020-06-12 19:00:00,0.0,June
567,2020-06-12 19:30:00,0.0,June
568,2020-06-12 20:00:00,0.0,June
569,2020-06-12 20:30:00,0.0,June
570,2020-06-12 21:00:00,0.0,June
571,2020-06-12 21:30:00,0.0,June
572,2020-06-12 22:00:00,0.7140000000000001,June
573,2020-06-12 22:30:00,0.5489999999999999,June
574,2020-06-12 23:00:00,0.0,June
575,2020-06-12 23:30:00,0.0,June
576,2020-06-13 00:00:00,0.0,June
577,2020-06-13 00:30:00,0.156,June
578,2020-06-13 01:00:00,0.019,June
579,2020-06-13 01:30:00,0.001,June
580,2020-06-13 02:00:00,0.001,June
581,2020-06-13 02:30:00,0.001,June
582,2020-06-13 03:00:00,0.002,June
583,2020-06-13 03:30:00,0.003,June
584,2020-06-13 04:00:00,0.003,June
585,2020-06-13 04:30:00,0.002,June
586,2020-06-13 05:00:00,0.002,June
587,2020-06-13 05:30:00,0.003,June
588,2020-06-13 06:00:00,0.003,June
589,2020-06-13 06:30:00,0.006999999999999999,June
590,2020-06-13 07:00:00,0.016,June
591,2020-06-13 07:30:00,0.032,June
592,2020-06-13 08:00:00,0.038,June
593,2020-06-13 08:30:00,0.040999999999999995,June
594,2020-06-13 09:00:00,0.024,June
595,2020-06-13 09:30:00,0.33899999999999997,June
596,2020-06-13 10:00:00,1.589,June
597,2020-06-13 10:30:00,7.474,June
598,2020-06-13 11:00:00,2.226,June
599,2020-06-13 11:30:00,0.19,June
600,2020-06-13 12:00:00,0.191,June
601,2020-06-13 12:30:00,0.401,June
602,2020-06-13 13:00:00,0.615,June
603,2020-06-13 13:30:00,0.524,June
604,2020-06-13 14:00:00,2.6630000000000003,June
605,2020-06-13 14:30:00,0.657,June
606,2020-06-13 15:00:00,0.5,June
607,2020-06-13 15:30:00,0.185,June
608,2020-06-13 16:00:00,0.153,June
609,2020-06-13 16:30:00,0.153,June
610,2020-06-13 17:00:00,2.384,June
611,2020-06-13 17:30:00,2.311,June
612,2020-06-13 18:00:00,0.048,June
613,2020-06-13 18:30:00,0.024,June
614,2020-06-13 19:00:00,0.006999999999999999,June
615,2020-06-13 19:30:00,0.005,June
616,2020-06-13 20:00:00,0.001,June
617,2020-06-13 20:30:00,0.0,June
618,2020-06-13 21:00:00,0.0,June
619,2020-06-13 21:30:00,0.289,June
620,2020-06-13 22:00:00,0.14400000000000002,June
621,2020-06-13 22:30:00,2.061,June
622,2020-06-13 23:00:00,0.002,June
623,2020-06-13 23:30:00,0.002,June
624,2020-06-14 00:00:00,0.002,June
625,2020-06-14 00:30:00,0.047,June
626,2020-06-14 01:00:00,0.011000000000000001,June
627,2020-06-14 01:30:00,0.001,June
628,2020-06-14 02:00:00,0.044000000000000004,June
629,2020-06-14 02:30:00,0.08,June
630,2020-06-14 03:00:00,0.0,June
631,2020-06-14 03:30:00,0.0,June
632,2020-06-14 04:00:00,0.0,June
633,2020-06-14 04:30:00,0.0,June
634,2020-06-14 05:00:00,0.0,June
635,2020-06-14 05:30:00,0.28,June
636,2020-06-14 06:00:00,0.19399999999999998,June
637,2020-06-14 06:30:00,0.5660000000000001,June
638,2020-06-14 07:00:00,0.0,June
639,2020-06-14 07:30:00,0.0,June
640,2020-06-14 08:00:00,0.0,June
641,2020-06-14 08:30:00,0.0,June
