,Date,precipitationCal,Month_name
403,2018-06-09 09:30:00,0.022000000000000002,June
404,2018-06-09 10:00:00,0.011000000000000001,June
405,2018-06-09 10:30:00,0.009000000000000001,June
406,2018-06-09 11:00:00,0.0,June
407,2018-06-09 11:30:00,0.0,June
408,2018-06-09 12:00:00,0.0,June
409,2018-06-09 12:30:00,0.0,June
410,2018-06-09 13:00:00,0.0,June
411,2018-06-09 13:30:00,0.0,June
412,2018-06-09 14:00:00,0.0,June
413,2018-06-09 14:30:00,0.008,June
414,2018-06-09 15:00:00,0.01,June
415,2018-06-09 15:30:00,0.017,June
416,2018-06-09 16:00:00,0.0,June
417,2018-06-09 16:30:00,0.045,June
418,2018-06-09 17:00:00,0.057,June
419,2018-06-09 17:30:00,0.095,June
420,2018-06-09 18:00:00,0.19899999999999998,June
421,2018-06-09 18:30:00,0.244,June
422,2018-06-09 19:00:00,0.409,June
423,2018-06-09 19:30:00,0.54,June
424,2018-06-09 20:00:00,0.11699999999999999,June
425,2018-06-09 20:30:00,0.225,June
426,2018-06-09 21:00:00,0.31,June
427,2018-06-09 21:30:00,0.17300000000000001,June
428,2018-06-09 22:00:00,0.233,June
429,2018-06-09 22:30:00,0.20600000000000002,June
430,2018-06-09 23:00:00,0.001,June
431,2018-06-09 23:30:00,0.004,June
432,2018-06-10 00:00:00,0.023,June
433,2018-06-10 00:30:00,0.036000000000000004,June
434,2018-06-10 01:00:00,0.002,June
435,2018-06-10 01:30:00,0.004,June
436,2018-06-10 02:00:00,0.003,June
437,2018-06-10 02:30:00,0.006,June
438,2018-06-10 03:00:00,0.008,June
439,2018-06-10 03:30:00,0.17600000000000002,June
440,2018-06-10 04:00:00,0.223,June
441,2018-06-10 04:30:00,0.36700000000000005,June
442,2018-06-10 05:00:00,0.35200000000000004,June
443,2018-06-10 05:30:00,0.172,June
444,2018-06-10 06:00:00,0.109,June
445,2018-06-10 06:30:00,0.076,June
446,2018-06-10 07:00:00,0.061,June
447,2018-06-10 07:30:00,0.09,June
448,2018-06-10 08:00:00,0.069,June
449,2018-06-10 08:30:00,0.069,June
450,2018-06-10 09:00:00,0.04,June
451,2018-06-10 09:30:00,0.036000000000000004,June
452,2018-06-10 10:00:00,0.013999999999999999,June
453,2018-06-10 10:30:00,0.006,June
454,2018-06-10 11:00:00,0.006999999999999999,June
455,2018-06-10 11:30:00,0.01,June
456,2018-06-10 12:00:00,0.514,June
457,2018-06-10 12:30:00,0.20199999999999999,June
458,2018-06-10 13:00:00,0.0,June
459,2018-06-10 13:30:00,0.0,June
460,2018-06-10 14:00:00,0.0,June
461,2018-06-10 14:30:00,0.0,June
462,2018-06-10 15:00:00,0.0,June
463,2018-06-10 15:30:00,0.0,June
464,2018-06-10 16:00:00,0.0,June
465,2018-06-10 16:30:00,0.0,June
466,2018-06-10 17:00:00,0.0,June
467,2018-06-10 17:30:00,0.0,June
468,2018-06-10 18:00:00,0.0,June
469,2018-06-10 18:30:00,0.0,June
470,2018-06-10 19:00:00,0.0,June
471,2018-06-10 19:30:00,0.0,June
472,2018-06-10 20:00:00,0.0,June
473,2018-06-10 20:30:00,0.0,June
474,2018-06-10 21:00:00,0.0,June
475,2018-06-10 21:30:00,0.009000000000000001,June
476,2018-06-10 22:00:00,0.0,June
477,2018-06-10 22:30:00,0.0,June
478,2018-06-10 23:00:00,0.0,June
479,2018-06-10 23:30:00,0.0,June
480,2018-06-11 00:00:00,0.0,June
481,2018-06-11 00:30:00,0.0,June
482,2018-06-11 01:00:00,0.0,June
483,2018-06-11 01:30:00,0.0,June
484,2018-06-11 02:00:00,0.0,June
485,2018-06-11 02:30:00,0.0,June
486,2018-06-11 03:00:00,0.0,June
487,2018-06-11 03:30:00,0.0,June
488,2018-06-11 04:00:00,0.0,June
489,2018-06-11 04:30:00,0.0,June
490,2018-06-11 05:00:00,0.0,June
491,2018-06-11 05:30:00,0.0,June
492,2018-06-11 06:00:00,0.0,June
493,2018-06-11 06:30:00,0.0,June
494,2018-06-11 07:00:00,0.0,June
495,2018-06-11 07:30:00,0.0,June
496,2018-06-11 08:00:00,0.0,June
497,2018-06-11 08:30:00,0.013000000000000001,June
498,2018-06-11 09:00:00,0.01,June
499,2018-06-11 09:30:00,0.005,June
500,2018-06-11 10:00:00,0.004,June
501,2018-06-11 10:30:00,0.001,June
502,2018-06-11 11:00:00,0.0,June
503,2018-06-11 11:30:00,0.0,June
504,2018-06-11 12:00:00,0.0,June
505,2018-06-11 12:30:00,0.0,June
506,2018-06-11 13:00:00,0.0,June
507,2018-06-11 13:30:00,0.008,June
508,2018-06-11 14:00:00,0.006,June
509,2018-06-11 14:30:00,0.003,June
510,2018-06-11 15:00:00,0.032,June
511,2018-06-11 15:30:00,0.0,June
512,2018-06-11 16:00:00,0.0,June
513,2018-06-11 16:30:00,0.0,June
514,2018-06-11 17:00:00,0.0,June
515,2018-06-11 17:30:00,0.0,June
516,2018-06-11 18:00:00,0.0,June
517,2018-06-11 18:30:00,0.0,June
518,2018-06-11 19:00:00,0.0,June
519,2018-06-11 19:30:00,0.0,June
520,2018-06-11 20:00:00,0.0,June
521,2018-06-11 20:30:00,0.0,June
522,2018-06-11 21:00:00,0.0,June
523,2018-06-11 21:30:00,0.14400000000000002,June
524,2018-06-11 22:00:00,0.408,June
525,2018-06-11 22:30:00,0.0,June
526,2018-06-11 23:00:00,0.0,June
527,2018-06-11 23:30:00,0.0,June
528,2018-06-12 00:00:00,0.0,June
529,2018-06-12 00:30:00,0.0,June
530,2018-06-12 01:00:00,0.0,June
531,2018-06-12 01:30:00,0.0,June
532,2018-06-12 02:00:00,0.0,June
533,2018-06-12 02:30:00,0.0,June
534,2018-06-12 03:00:00,0.0,June
535,2018-06-12 03:30:00,0.0,June
536,2018-06-12 04:00:00,0.0,June
537,2018-06-12 04:30:00,0.0,June
538,2018-06-12 05:00:00,0.0,June
539,2018-06-12 05:30:00,0.0,June
540,2018-06-12 06:00:00,0.0,June
541,2018-06-12 06:30:00,0.0,June
542,2018-06-12 07:00:00,0.0,June
543,2018-06-12 07:30:00,0.0,June
544,2018-06-12 08:00:00,0.0,June
545,2018-06-12 08:30:00,0.0,June
546,2018-06-12 09:00:00,0.0,June
547,2018-06-12 09:30:00,0.0,June
548,2018-06-12 10:00:00,0.0,June
549,2018-06-12 10:30:00,0.0,June
550,2018-06-12 11:00:00,0.0,June
551,2018-06-12 11:30:00,0.0,June
552,2018-06-12 12:00:00,0.0,June
553,2018-06-12 12:30:00,0.0,June
554,2018-06-12 13:00:00,0.001,June
555,2018-06-12 13:30:00,0.0,June
556,2018-06-12 14:00:00,0.0,June
557,2018-06-12 14:30:00,0.0,June
558,2018-06-12 15:00:00,0.0,June
559,2018-06-12 15:30:00,0.0,June
560,2018-06-12 16:00:00,0.0,June
561,2018-06-12 16:30:00,0.0,June
562,2018-06-12 17:00:00,0.0,June
563,2018-06-12 17:30:00,0.0,June
564,2018-06-12 18:00:00,0.0,June
565,2018-06-12 18:30:00,0.0,June
566,2018-06-12 19:00:00,0.0,June
567,2018-06-12 19:30:00,0.0,June
568,2018-06-12 20:00:00,0.0,June
569,2018-06-12 20:30:00,0.0,June
570,2018-06-12 21:00:00,0.0,June
571,2018-06-12 21:30:00,0.0,June
572,2018-06-12 22:00:00,0.0,June
573,2018-06-12 22:30:00,0.0,June
574,2018-06-12 23:00:00,0.0,June
575,2018-06-12 23:30:00,0.0,June
576,2018-06-13 00:00:00,0.0,June
577,2018-06-13 00:30:00,0.0,June
578,2018-06-13 01:00:00,0.0,June
579,2018-06-13 01:30:00,0.0,June
580,2018-06-13 02:00:00,0.0,June
581,2018-06-13 02:30:00,0.0,June
582,2018-06-13 03:00:00,0.0,June
583,2018-06-13 03:30:00,0.012,June
584,2018-06-13 04:00:00,0.0,June
585,2018-06-13 04:30:00,0.0,June
586,2018-06-13 05:00:00,0.0,June
587,2018-06-13 05:30:00,0.0,June
588,2018-06-13 06:00:00,0.0,June
589,2018-06-13 06:30:00,0.0,June
590,2018-06-13 07:00:00,0.0,June
591,2018-06-13 07:30:00,0.0,June
592,2018-06-13 08:00:00,0.0,June
593,2018-06-13 08:30:00,0.0,June
594,2018-06-13 09:00:00,0.0,June
595,2018-06-13 09:30:00,0.0,June
596,2018-06-13 10:00:00,0.0,June
597,2018-06-13 10:30:00,0.0,June
598,2018-06-13 11:00:00,0.0,June
599,2018-06-13 11:30:00,0.001,June
600,2018-06-13 12:00:00,0.001,June
601,2018-06-13 12:30:00,0.001,June
602,2018-06-13 13:00:00,0.002,June
603,2018-06-13 13:30:00,0.0,June
604,2018-06-13 14:00:00,0.0,June
605,2018-06-13 14:30:00,0.0,June
606,2018-06-13 15:00:00,0.0,June
607,2018-06-13 15:30:00,0.0,June
608,2018-06-13 16:00:00,0.0,June
609,2018-06-13 16:30:00,0.0,June
610,2018-06-13 17:00:00,0.001,June
611,2018-06-13 17:30:00,0.001,June
612,2018-06-13 18:00:00,0.002,June
613,2018-06-13 18:30:00,0.002,June
614,2018-06-13 19:00:00,0.001,June
615,2018-06-13 19:30:00,0.001,June
616,2018-06-13 20:00:00,0.0,June
617,2018-06-13 20:30:00,0.0,June
618,2018-06-13 21:00:00,0.0,June
619,2018-06-13 21:30:00,0.0,June
620,2018-06-13 22:00:00,0.0,June
621,2018-06-13 22:30:00,0.0,June
622,2018-06-13 23:00:00,0.0,June
623,2018-06-13 23:30:00,0.0,June
624,2018-06-14 00:00:00,0.0,June
625,2018-06-14 00:30:00,0.0,June
626,2018-06-14 01:00:00,0.0,June
627,2018-06-14 01:30:00,0.0,June
628,2018-06-14 02:00:00,0.0,June
629,2018-06-14 02:30:00,0.0,June
630,2018-06-14 03:00:00,0.0,June
631,2018-06-14 03:30:00,0.0,June
632,2018-06-14 04:00:00,0.0,June
633,2018-06-14 04:30:00,0.0,June
634,2018-06-14 05:00:00,0.0,June
635,2018-06-14 05:30:00,0.0,June
636,2018-06-14 06:00:00,0.0,June
637,2018-06-14 06:30:00,0.0,June
