,Date,precipitationCal,Month_name
149,2019-06-04 02:30:00,0.0,June
150,2019-06-04 03:00:00,0.0,June
151,2019-06-04 03:30:00,0.0,June
152,2019-06-04 04:00:00,0.0,June
153,2019-06-04 04:30:00,0.0,June
154,2019-06-04 05:00:00,0.0,June
155,2019-06-04 05:30:00,0.0,June
156,2019-06-04 06:00:00,0.0,June
157,2019-06-04 06:30:00,0.0,June
158,2019-06-04 07:00:00,0.0,June
159,2019-06-04 07:30:00,0.0,June
160,2019-06-04 08:00:00,0.0,June
161,2019-06-04 08:30:00,0.0,June
162,2019-06-04 09:00:00,0.0,June
163,2019-06-04 09:30:00,0.0,June
164,2019-06-04 10:00:00,0.0,June
165,2019-06-04 10:30:00,0.0,June
166,2019-06-04 11:00:00,0.0,June
167,2019-06-04 11:30:00,0.0,June
168,2019-06-04 12:00:00,0.0,June
169,2019-06-04 12:30:00,0.0,June
170,2019-06-04 13:00:00,0.0,June
171,2019-06-04 13:30:00,0.0,June
172,2019-06-04 14:00:00,0.0,June
173,2019-06-04 14:30:00,0.0,June
174,2019-06-04 15:00:00,0.0,June
175,2019-06-04 15:30:00,0.0,June
176,2019-06-04 16:00:00,0.0,June
177,2019-06-04 16:30:00,0.001,June
178,2019-06-04 17:00:00,0.003,June
179,2019-06-04 17:30:00,0.008,June
180,2019-06-04 18:00:00,0.019,June
181,2019-06-04 18:30:00,0.038,June
182,2019-06-04 19:00:00,0.05,June
183,2019-06-04 19:30:00,0.1,June
184,2019-06-04 20:00:00,0.1,June
185,2019-06-04 20:30:00,0.09300000000000001,June
186,2019-06-04 21:00:00,0.051,June
187,2019-06-04 21:30:00,0.040999999999999995,June
188,2019-06-04 22:00:00,0.024,June
189,2019-06-04 22:30:00,0.006,June
190,2019-06-04 23:00:00,0.002,June
191,2019-06-04 23:30:00,0.066,June
192,2019-06-05 00:00:00,0.0,June
193,2019-06-05 00:30:00,0.0,June
194,2019-06-05 01:00:00,0.0,June
195,2019-06-05 01:30:00,0.0,June
196,2019-06-05 02:00:00,0.0,June
197,2019-06-05 02:30:00,0.0,June
198,2019-06-05 03:00:00,0.0,June
