,Amplitude,Frequency
0,16.630174767856808,0.0
1,12.368410960609806,0.0027397260273972603
2,5.261449859651074,0.005479452054794521
3,3.3534811557493427,0.008219178082191782
4,2.4702208355551463,0.010958904109589041
5,3.90426583495495,0.0136986301369863
6,4.336170866304793,0.016438356164383564
7,1.5867541889563896,0.019178082191780823
8,4.309076089133083,0.021917808219178082
9,8.122710000138014,0.024657534246575342
10,7.555297903234083,0.0273972602739726
11,5.163604336799452,0.030136986301369864
12,4.766119738794012,0.03287671232876713
13,3.5240748247681775,0.03561643835616438
14,0.9898375227406319,0.038356164383561646
15,1.021429226818136,0.0410958904109589
16,0.1530171656026143,0.043835616438356165
17,2.4936567658575925,0.04657534246575343
18,4.16828732058744,0.049315068493150684
19,2.463954463401248,0.052054794520547946
20,0.11939663138371562,0.0547945205479452
21,0.49667059879160114,0.057534246575342465
22,2.814588977386436,0.06027397260273973
23,4.576395953769894,0.06301369863013699
24,4.060348021020834,0.06575342465753425
25,3.5208880408434884,0.0684931506849315
26,2.0162066504274145,0.07123287671232877
27,3.0401388158518285,0.07397260273972603
28,3.0444881867021687,0.07671232876712329
29,0.989532161124288,0.07945205479452055
30,2.809386314029263,0.0821917808219178
31,2.6379554727693733,0.08493150684931507
32,0.4989497451815923,0.08767123287671233
33,2.194427437324006,0.09041095890410959
34,4.189721407086202,0.09315068493150686
35,5.191871180545806,0.0958904109589041
36,5.466624344275713,0.09863013698630137
37,4.577373795315147,0.10136986301369863
38,2.421890084325514,0.10410958904109589
39,1.048921881019867,0.10684931506849316
40,3.0019242839973037,0.1095890410958904
41,3.3763087088136468,0.11232876712328767
42,3.132859072056964,0.11506849315068493
43,2.8315247290210115,0.1178082191780822
44,1.882472052992967,0.12054794520547946
45,3.4178700542137364,0.12328767123287672
46,6.026733078842439,0.12602739726027398
47,5.873811926298471,0.12876712328767123
48,4.076060769906893,0.1315068493150685
49,3.815189849134696,0.13424657534246576
50,2.6074329002246466,0.136986301369863
51,1.8420977905639504,0.13972602739726028
52,3.4283105513560925,0.14246575342465753
53,4.432377514310125,0.1452054794520548
54,3.5893870101594407,0.14794520547945206
55,3.8804052997056346,0.1506849315068493
56,4.541010013701817,0.15342465753424658
57,3.038001940257054,0.15616438356164383
58,5.063557102150967,0.1589041095890411
59,5.530878422327284,0.16164383561643836
60,2.2484905720598505,0.1643835616438356
61,1.848166452875766,0.16712328767123288
62,2.911717305373034,0.16986301369863013
63,2.0272773232959707,0.1726027397260274
64,2.951924685917229,0.17534246575342466
65,3.968047260359364,0.1780821917808219
66,2.107797690483382,0.18082191780821918
67,0.9106889664301336,0.18356164383561643
68,2.534792952184335,0.1863013698630137
69,2.0296460955295164,0.18904109589041096
70,0.5286805218232009,0.1917808219178082
71,1.2419188545031532,0.19452054794520549
72,1.0195784795795555,0.19726027397260273
73,2.045245781534953,0.2
74,4.144755235256291,0.20273972602739726
75,2.8848030768170236,0.2054794520547945
76,1.66816772724652,0.20821917808219179
77,1.7438437489222502,0.21095890410958903
78,1.096531623505789,0.2136986301369863
79,1.9447508909622202,0.21643835616438356
