,Amplitude,Frequency
0,10.232058623928635,0.0
1,8.262645400576218,0.0027397260273972603
2,4.4745544795290035,0.005479452054794521
3,1.7782641196749955,0.008219178082191782
4,0.48135609172392346,0.010958904109589041
5,1.7490612454092889,0.0136986301369863
6,2.6684994064652923,0.016438356164383564
7,2.281678097271697,0.019178082191780823
8,2.0927482920905627,0.021917808219178082
9,2.7627149584491333,0.024657534246575342
10,2.337437514080474,0.0273972602739726
11,0.9684210515121489,0.030136986301369864
12,0.2727095904966988,0.03287671232876713
13,0.7371368327769386,0.03561643835616438
14,1.1074824639853715,0.038356164383561646
15,1.9229861318838455,0.0410958904109589
16,2.6750808582116647,0.043835616438356165
17,3.001020191630866,0.04657534246575343
18,2.9798568828263465,0.049315068493150684
19,3.4952391007811183,0.052054794520547946
20,4.151717978938328,0.0547945205479452
21,3.5272747791090695,0.057534246575342465
22,1.508034989686113,0.06027397260273973
23,0.5182495758426922,0.06301369863013699
24,1.7226536892912552,0.06575342465753425
25,2.6262489009353085,0.0684931506849315
26,3.2530112680443,0.07123287671232877
27,2.9723261773282927,0.07397260273972603
28,2.4546407853689463,0.07671232876712329
29,2.9575858561912853,0.07945205479452055
30,3.1798322587081307,0.0821917808219178
31,2.8838982217133733,0.08493150684931507
32,1.9520462474085643,0.08767123287671233
33,0.2732334671709306,0.09041095890410959
34,1.5021222458041583,0.09315068493150686
35,2.2343225447897344,0.0958904109589041
36,2.320541010523949,0.09863013698630137
37,2.0307203692948996,0.10136986301369863
38,1.4776547388886752,0.10410958904109589
39,0.9339864120523621,0.10684931506849316
40,0.6105369790742681,0.1095890410958904
41,0.6786498372281364,0.11232876712328767
42,1.416578242661058,0.11506849315068493
43,1.6136727892929978,0.1178082191780822
44,0.8678733283704619,0.12054794520547946
45,0.5526927193490683,0.12328767123287672
46,0.9928250907902579,0.12602739726027398
47,1.985174759702597,0.12876712328767123
48,2.9982727665458504,0.1315068493150685
49,3.279218866597507,0.13424657534246576
50,2.580808281709946,0.136986301369863
51,1.5802014456508873,0.13972602739726028
52,0.7793095365960026,0.14246575342465753
53,0.7183800868109366,0.1452054794520548
54,1.8906834085852051,0.14794520547945206
55,2.2273429490139516,0.1506849315068493
56,1.2489099034424187,0.15342465753424658
57,0.29578367810014433,0.15616438356164383
58,0.548841157900098,0.1589041095890411
59,0.14749966218431515,0.16164383561643836
60,1.2870204983180638,0.1643835616438356
61,2.098164047552303,0.16712328767123288
62,1.497815783058978,0.16986301369863013
63,0.45448218825796155,0.1726027397260274
64,1.3575263073403818,0.17534246575342466
65,1.9793419993969414,0.1780821917808219
66,2.266788252467274,0.18082191780821918
67,2.6996702995631714,0.18356164383561643
68,3.2479350196031964,0.1863013698630137
69,2.8006242777284642,0.18904109589041096
70,1.4725827693087143,0.1917808219178082
71,0.3931347756590864,0.19452054794520549
72,0.1804328118850179,0.19726027397260273
73,0.4250749387563571,0.2
74,1.1269409631132132,0.20273972602739726
75,1.1704978808650002,0.2054794520547945
76,1.7364380694675572,0.20821917808219179
77,2.8247777871413877,0.21095890410958903
78,2.7437602691733454,0.2136986301369863
79,1.7082589489423339,0.21643835616438356
80,1.1969171134062166,0.2191780821917808
81,1.4727000307676004,0.2219178082191781
82,1.211614558399945,0.22465753424657534
83,0.2562917594098831,0.2273972602739726
84,1.0099296790019694,0.23013698630136986
85,1.0702739998223472,0.23287671232876714
86,0.9386806304740833,0.2356164383561644
87,1.1670014542141511,0.23835616438356164
88,1.5489222723978195,0.2410958904109589
89,1.4509187173864433,0.24383561643835616
90,1.3023076245786964,0.24657534246575344
91,1.7091424188241013,0.2493150684931507
92,1.8017583941470818,0.25205479452054796
93,1.5561495147385247,0.2547945205479452
94,1.1611649186736677,0.25753424657534246
95,0.7547580293744645,0.2602739726027397
96,1.52343174534408,0.263013698630137
97,2.422610485833439,0.26575342465753427
98,2.355634557494559,0.2684931506849315
99,1.4037192030101386,0.27123287671232876
100,0.43713146814112525,0.273972602739726
101,0.4139850864463572,0.2767123287671233
102,1.160856857850934,0.27945205479452057
103,1.5243610535799024,0.2821917808219178
104,1.3200443228865584,0.28493150684931506
105,0.5282776656421093,0.2876712328767123
106,1.0707138831789806,0.2904109589041096
107,1.355036907694346,0.29315068493150687
108,1.1661818767458443,0.2958904109589041
109,1.0650956523484227,0.29863013698630136
110,1.0003277035918707,0.3013698630136986
111,0.9273788266074131,0.3041095890410959
112,0.37013543233018154,0.30684931506849317
113,0.3202179352245436,0.3095890410958904
114,0.29645527029696,0.31232876712328766
115,0.5091304882438661,0.3150684931506849
116,1.1185614360387912,0.3178082191780822
117,1.3511265742951855,0.32054794520547947
118,1.0171080210355794,0.3232876712328767
119,0.9830976288660126,0.32602739726027397
120,1.2613317097978038,0.3287671232876712
121,0.7624585614145819,0.3315068493150685
122,0.7271679302370552,0.33424657534246577
123,1.1081832255241697,0.336986301369863
